Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
10.12.22;23:33:10;1;0;0.1378;0.1315;0.1217;0.1271;0.1266;0.1369;0.1403;0.1452;0.1544;0.1642;0.1388;0.1403;0.2942;0.2874;0.2722;0.2815;0.2752;0.2781;0.3143;0.3240;0.3456;0.3592;0.3001;0.2942;0.532;0.543;0.553;0.549;0.540;0.508;0.554;0.552;0.553;0.543;0.537;0.523;
