Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
10.12.22;23:28:51;1;0;0.1828;0.2454;0.1579;0.1637;0.0938;0.1031;0.1466;0.1178;0.1994;0.1559;0.1080;0.1036;0.1955;0.2038;0.2703;0.1896;0.2126;0.2791;0.1945;0.1979;0.1017;0.1100;0.2346;0.1774;0.2366;0.1848;0.1408;0.1339;0.2307;0.2283;0.3930;0.2766;0.140;0.121;0.188;0.173;0.077;0.062;0.375;0.336;0.157;0.156;0.233;0.226;0.153;0.107;0.312;0.314;
