Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
07.12.22;22:58:45;1;0;0.1095;0.1080;0.1056;0.0924;0.1065;0.1100;0.1031;0.0958;0.1237;0.1061;0.1188;0.1202;0.3050;0.3035;0.3030;0.2664;0.3050;0.3192;0.2991;0.2693;0.3451;0.3050;0.3353;0.3255;0.641;0.644;0.652;0.653;0.651;0.655;0.655;0.644;0.642;0.652;0.646;0.631;
07.12.22;22:59:28;2;0;0.0024;0.0024;0.0068;0.0068;0.0020;0.0650;0.0059;0.0068;0.0059;0.0924;0.1144;0.0381;0.0054;0.0054;0.0147;0.0127;0.0044;0.1901;0.0137;0.0147;0.0127;0.2551;0.3382;0.1085;0.000;0.000;0.000;0.000;0.000;0.658;0.000;0.000;0.000;0.638;0.662;0.649;
