
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2022-12-10T20:22:39Z,,-17.518115350976586,-149.918184606358409,-17.484961990267038,-149.826283575966954,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 09 DEC 2022 15:21",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-17.497784877195954,-149.915036698803306,-26.780000000000001,2022-12-10T01:21:50Z,,,,,,,,,,,,,,,,,,,,0,
2,1,-17.497754534706473,-149.915007781237364,6.39,2022-12-10T01:22:08Z,,,,,,,,,,,,,,,,,,,,0,
3,1,-17.497758306562901,-149.915015324950218,5.42,2022-12-10T01:22:26Z,,,,,,,,,,,,,,,,,,,,0,
4,1,-17.497758977115154,-149.915013313293457,5.91,2022-12-10T01:22:46Z,,,,,,,,,,,,,,,,,,,,0,
5,1,-17.497765850275755,-149.915007194504142,6.39,2022-12-10T01:23:11Z,,,,,,,,,,,,,,,,,,,,0,
6,1,-17.497766520828009,-149.915010295808315,6.87,2022-12-10T01:23:35Z,,,,,,,,,,,,,,,,,,,,0,
7,1,-17.497764676809311,-149.915010798722506,7.83,2022-12-10T01:23:57Z,,,,,,,,,,,,,,,,,,,,0,
8,1,-17.497766772285104,-149.915015241131186,8.31,2022-12-10T01:24:15Z,,,,,,,,,,,,,,,,,,,,0,
9,1,-17.497755959630013,-149.915037285536528,7.35,2022-12-10T01:24:36Z,,,,,,,,,,,,,,,,,,,,0,
10,1,-17.4977514334023,-149.915294023230672,2.54,2022-12-10T01:26:00Z,,,,,,,,,,,,,,,,,,,,0,
11,1,-17.497781524434686,-149.915417740121484,3.98,2022-12-10T01:26:23Z,,,,,,,,,,,,,,,,,,,,0,
12,1,-17.49792343005538,-149.915719823911786,4.94,2022-12-10T01:27:26Z,,,,,,,,,,,,,,,,,,,,0,
13,1,-17.497901134192944,-149.915735833346844,5.42,2022-12-10T01:27:45Z,,,,,,,,,,,,,,,,,,,,0,
14,1,-17.49786090105772,-149.91572585888207,5.91,2022-12-10T01:28:01Z,,,,,,,,,,,,,,,,,,,,0,
15,1,-17.497860314324498,-149.915721751749516,7.35,2022-12-10T01:28:22Z,,,,,,,,,,,,,,,,,,,,0,
16,1,-17.497861320152879,-149.915719404816628,6.39,2022-12-10T01:28:48Z,,,,,,,,,,,,,,,,,,,,0,
17,1,-17.497854614630342,-149.915723176673055,5.91,2022-12-10T01:29:14Z,,,,,,,,,,,,,,,,,,,,0,
18,1,-17.497788146138191,-149.91572393104434,5.91,2022-12-10T01:29:37Z,,,,,,,,,,,,,,,,,,,,0,
19,1,-17.497836006805301,-149.915735414251685,5.91,2022-12-10T01:30:01Z,,,,,,,,,,,,,,,,,,,,0,
20,1,-17.497852519154549,-149.915712447836995,6.39,2022-12-10T01:30:16Z,,,,,,,,,,,,,,,,,,,,0,
21,1,-17.498003728687763,-149.915869189426303,8.789999999999999,2022-12-10T01:31:21Z,,,,,,,,,,,,,,,,,,,,0,
22,1,-17.498005153611302,-149.915883103385568,6.39,2022-12-10T01:31:47Z,,,,,,,,,,,,,,,,,,,,0,
23,1,-17.498004315420985,-149.915887881070375,5.91,2022-12-10T01:32:16Z,,,,,,,,,,,,,,,,,,,,0,
24,1,-17.498001046478748,-149.915888551622629,6.87,2022-12-10T01:32:44Z,,,,,,,,,,,,,,,,,,,,0,
25,1,-17.498006829991937,-149.915884779766202,6.39,2022-12-10T01:33:11Z,,,,,,,,,,,,,,,,,,,,0,
26,1,-17.497993754222989,-149.915872877463698,5.42,2022-12-10T01:34:05Z,,,,,,,,,,,,,,,,,,,,0,
27,1,-17.498018397018313,-149.915881427004933,6.87,2022-12-10T01:34:28Z,,,,,,,,,,,,,,,,,,,,0,
28,1,-17.498053936287761,-149.916011597961187,7.83,2022-12-10T01:34:55Z,,,,,,,,,,,,,,,,,,,,0,
29,1,-17.498076567426324,-149.916126262396574,7.83,2022-12-10T01:35:20Z,,,,,,,,,,,,,,,,,,,,0,
30,1,-17.498152675107121,-149.916215697303414,11.19,2022-12-10T01:35:52Z,,,,,,,,,,,,,,,,,,,,0,
31,1,-17.498221741989255,-149.916271604597569,12.15,2022-12-10T01:36:17Z,,,,,,,,,,,,,,,,,,,,0,
32,1,-17.498227776959538,-149.916272442787886,9.27,2022-12-10T01:36:39Z,,,,,,,,,,,,,,,,,,,,0,
33,1,-17.498297765851021,-149.916312089189887,7.83,2022-12-10T01:36:58Z,,,,,,,,,,,,,,,,,,,,0,
34,1,-17.498382925987244,-149.916377970948815,6.87,2022-12-10T01:37:22Z,,,,,,,,,,,,,,,,,,,,0,
35,1,-17.498432798311114,-149.916383419185877,7.35,2022-12-10T01:37:41Z,,,,,,,,,,,,,,,,,,,,0,
36,1,-17.498477138578892,-149.916300857439637,6.39,2022-12-10T01:38:02Z,,,,,,,,,,,,,,,,,,,,0,
37,1,-17.498516114428639,-149.916265485808253,6.87,2022-12-10T01:38:23Z,,,,,,,,,,,,,,,,,,,,0,
38,1,-17.498501194640994,-149.916202118620276,7.35,2022-12-10T01:38:43Z,,,,,,,,,,,,,,,,,,,,0,
39,1,-17.498527010902762,-149.916138919070363,7.35,2022-12-10T01:39:07Z,,,,,,,,,,,,,,,,,,,,0,
40,1,-17.498505050316453,-149.916132213547826,9.27,2022-12-10T01:39:21Z,,,,,,,,,,,,,,,,,,,,0,
41,1,-17.498512174934149,-149.916130201891065,8.31,2022-12-10T01:39:45Z,,,,,,,,,,,,,,,,,,,,0,
42,1,-17.498512845486403,-149.916129782795906,8.31,2022-12-10T01:40:08Z,,,,,,,,,,,,,,,,,,,,0,
43,1,-17.498514605686069,-149.91612852551043,8.31,2022-12-10T01:40:42Z,,,,,,,,,,,,,,,,,,,,0,
44,1,-17.498517036437988,-149.916103966534138,8.31,2022-12-10T01:41:04Z,,,,,,,,,,,,,,,,,,,,0,
45,1,-17.498535476624966,-149.916124921292067,8.31,2022-12-10T01:41:28Z,,,,,,,,,,,,,,,,,,,,0,
46,1,-17.49861778691411,-149.916122406721115,7.83,2022-12-10T01:41:47Z,,,,,,,,,,,,,,,,,,,,0,
47,1,-17.498597502708435,-149.916115365922451,7.83,2022-12-10T01:42:11Z,,,,,,,,,,,,,,,,,,,,0,
48,1,-17.498598676174879,-149.916110001504421,7.83,2022-12-10T01:42:45Z,,,,,,,,,,,,,,,,,,,,0,
49,1,-17.498599849641323,-149.916109833866358,8.31,2022-12-10T01:43:17Z,,,,,,,,,,,,,,,,,,,,0,
50,1,-17.498603956773877,-149.916105978190899,8.789999999999999,2022-12-10T01:43:39Z,,,,,,,,,,,,,,,,,,,,0,
51,1,-17.498615439981222,-149.916156101971865,8.789999999999999,2022-12-10T01:43:58Z,,,,,,,,,,,,,,,,,,,,0,
52,1,-17.498569926247001,-149.916096925735474,8.789999999999999,2022-12-10T01:44:15Z,,,,,,,,,,,,,,,,,,,,0,
53,1,-17.498724907636642,-149.916108744218946,9.27,2022-12-10T01:44:42Z,,,,,,,,,,,,,,,,,,,,0,
54,1,-17.498800931498408,-149.916157610714436,9.27,2022-12-10T01:45:07Z,,,,,,,,,,,,,,,,,,,,0,
55,1,-17.498826328665018,-149.916184181347489,10.710000000000001,2022-12-10T01:45:31Z,,,,,,,,,,,,,,,,,,,,0,
56,1,-17.498819204047322,-149.916177224367857,11.19,2022-12-10T01:45:59Z,,,,,,,,,,,,,,,,,,,,0,
57,1,-17.498820796608925,-149.916175631806254,12.630000000000001,2022-12-10T01:46:17Z,,,,,,,,,,,,,,,,,,,,0,
58,1,-17.498822892084718,-149.916177475824952,13.119999999999999,2022-12-10T01:46:43Z,,,,,,,,,,,,,,,,,,,,0,
59,1,-17.498962702229619,-149.9162457883358,13.119999999999999,2022-12-10T01:47:52Z,,,,,,,,,,,,,,,,,,,,0,
60,1,-17.498838566243649,-149.916140092536807,-0.34,2022-12-10T01:48:11Z,,,,,,,,,,,,,,,,,,,,0,
61,1,-17.498822640627623,-149.916159203276038,0.14,2022-12-10T01:48:34Z,,,,,,,,,,,,,,,,,,,,0,
62,1,-17.498834375292063,-149.916168339550495,-2.27,2022-12-10T01:48:58Z,,,,,,,,,,,,,,,,,,,,0,
63,1,-17.498894222080708,-149.916167082265019,1.58,2022-12-10T01:49:48Z,,,,,,,,,,,,,,,,,,,,0,
64,1,-17.498912997543812,-149.916130034253001,4.46,2022-12-10T01:50:45Z,,,,,,,,,,,,,,,,,,,,0,
65,1,-17.498944010585546,-149.916125843301415,9.27,2022-12-10T01:51:10Z,,,,,,,,,,,,,,,,,,,,0,
66,1,-17.498924313113093,-149.916112264618278,9.27,2022-12-10T01:51:13Z,,,,,,,,,,,,,,,,,,,,0,
67,1,-17.498916517943144,-149.916104804724455,11.19,2022-12-10T01:51:32Z,,,,,,,,,,,,,,,,,,,,0,
68,1,-17.49896228313446,-149.916113605722785,11.19,2022-12-10T01:51:55Z,,,,,,,,,,,,,,,,,,,,0,
69,1,-17.498966557905078,-149.916116539388895,10.710000000000001,2022-12-10T01:52:25Z,,,,,,,,,,,,,,,,,,,,0,
70,1,-17.498967312276363,-149.916117545217276,10.710000000000001,2022-12-10T01:52:57Z,,,,,,,,,,,,,,,,,,,,0,
71,1,-17.498964797705412,-149.916120646521449,11.19,2022-12-10T01:53:29Z,,,,,,,,,,,,,,,,,,,,0,
