0:00	28	31	31	28
0:10	28	31	31	28
0:20	28	31	31	28
0:30	28	31	31	28
0:40	28	31	31	28
0:50	28	31	31	28
1:00	28	31	31	28
1:10	28	31	31	28
1:20	28	31	31	28
1:30	28	31	31	28
1:40	28	31	31	28
1:50	28	31	31	28
2:00	28	31	31	28
2:10	28	31	31	28
2:20	28	31	31	28
2:30	28	31	31	28
2:40	28	31	31	28
2:50	28	31	31	28
3:00	28	31	31	28
3:10	28	31	31	28
3:20	28	31	31	28
3:30	28	31	31	28
3:40	28	31	31	28
3:50	28	31	31	28
4:00	28	31	31	28
4:10	28	31	31	28
4:20	28	31	31	28
4:30	28	31	31	28
4:40	28	31	31	28
4:50	28	31	31	28
5:00	28	31	31	28
5:10	28	31	31	28
5:20	28	31	31	28
5:30	28	31	31	28
5:40	28	31	31	28
5:50	28	31	31	28
6:00	28	31	31	28
6:10	28	31	31	28
6:20	28	31	31	28
6:30	28	31	31	28
6:40	28	31	31	28
6:50	28	31	31	28
7:00	28	31	31	28
7:10	28	31	31	28
7:20	28	31	31	28
7:30	28	31	31	28
7:40	28	31	31	28
7:50	28	31	31	28
8:00	28	31	31	28
8:10	28	31	31	28
8:20	28	31	31	28
8:30	28	31	31	28
8:40	28	31	31	28
8:50	28	31	31	28
9:00	28	31	31	28
9:10	28	31	31	28
9:20	28	31	31	28
9:30	28	31	31	28
9:40	28	31	31	28
9:50	28	31	31	28
10:00	28	31	31	28
10:10	28	31	31	28
10:20	28	31	31	28
10:30	28	31	31	28
10:40	28	31	31	28
10:50	28	31	31	28
11:00	28	31	31	28
11:10	28	31	31	28
11:20	28	31	31	28
11:30	28	31	31	28
11:40	28	31	31	28
11:50	28	31	31	28
12:02	28	31	31	28
12:04	28	31	31	28
12:06	28	31	31	28
12:08	28	31	31	28
12:10	28	31	31	28
12:12	28	31	31	28
12:14	28	31	31	28
12:16	28	31	31	28
12:18	28	31	31	28
12:20	28	31	31	28
12:22	28	31	31	28
12:24	28	31	31	28
12:26	28	31	31	28
12:28	28	31	31	28
12:30	28	31	31	28
12:32	28	31	31	28
12:34	28	31	31	28
12:36	28	31	31	28
12:38	28	31	31	28
12:40	28	31	31	28
12:42	28	31	31	28
12:44	28	31	31	28
12:46	28	31	31	28
12:48	28	31	31	28
12:50	28	31	31	28
12:52	28	31	31	28
12:54	28	31	31	28
12:56	28	31	31	28
12:58	28	31	31	28
13:00	28	31	31	28
13:02	28	31	31	28
13:04	28	31	31	28
13:06	28	31	31	28
13:08	28	31	31	28
13:10	28	31	31	28
13:12	28	31	31	28
13:14	28	31	31	28
13:16	28	31	31	28
13:18	28	31	31	28
13:20	28	31	31	28
13:22	28	31	31	28
13:24	28	31	31	28
13:26	28	31	31	28
13:28	28	31	31	28
13:30	28	31	31	28
13:32	28	31	31	28
13:34	28	31	31	28
13:36	28	31	31	28
13:38	28	31	31	28
13:40	28	31	31	28
13:42	28	31	31	28
13:44	28	31	31	28
13:46	28	31	31	28
13:48	28	31	31	28
13:50	28	31	31	28
13:52	28	31	31	28
13:54	28	31	31	28
13:56	28	31	31	28
13:58	28	31	31	28
14:00	28	31	31	28
14:02	28	31	31	28
14:04	28	31	31	28
14:06	28	31	31	28
14:08	28	31	31	28
14:10	28	31	31	28
14:12	28	31	31	28
14:14	28	31	31	28
14:16	28	31	31	28
14:18	28	31	31	28
14:20	28	31	31	28
14:22	28	31	31	28
14:24	28	31	31	28
14:26	28	31	31	28
14:28	28	31	31	28
14:30	28	31	31	28
14:32	28	31	31	28
14:34	28	31	31	28
14:36	28	31	31	28
14:38	28	31	31	28
14:40	28	31	31	28
14:42	28	31	31	28
14:44	28	31	31	28
14:46	28	31	31	28
14:48	28	31	31	28
14:50	28	31	31	28
14:52	28	31	31	28
14:54	28	31	31	28
14:56	28	31	31	28
14:58	28	31	31	28
15:00	28	31	31	28
15:10	28	31	31	28
15:15	28	31	31	28
15:20	28	31	31	28
15:25	28	31	31	28
15:30	28	31	31	28
15:35	28	31	31	28
15:40	28	31	31	28
15:45	28	31	31	28
15:50	28	31	31	28
16:00	28	31	31	28
16:10	28	31	31	28
16:15	28	31	31	28
16:20	28	31	31	28
16:25	28	31	31	28
16:30	28	31	31	28
16:35	28	31	31	28
16:40	28	31	31	28
16:45	28	31	31	28
16:50	28	31	31	28
17:00	28	31	31	28
17:10	28	31	31	28
17:15	28	31	31	28
17:20	28	31	31	28
17:25	28	31	31	28
17:30	28	31	31	28
17:35	28	31	31	28
17:40	28	31	31	28
17:45	28	31	31	28
17:50	28	31	31	28
18:00	28	31	31	28
18:02	28	31	31	28
18:04	28	31	31	28
18:06	28	31	31	28
18:08	28	31	31	28
18:10	28	31	31	28
18:12	28	31	31	28
18:14	28	31	31	28
18:16	28	31	31	28
18:18	28	31	31	28
18:20	28	31	31	28
18:22	28	31	31	28
18:24	28	31	31	28
18:26	28	31	31	28
18:28	28	31	31	28
18:30	28	31	31	28
18:32	28	31	31	28
18:34	28	31	31	28
18:36	28	31	31	28
18:38	28	31	31	28
18:40	28	31	31	28
18:42	28	31	31	28
18:44	28	31	31	28
18:46	28	31	31	28
18:48	28	31	31	28
18:50	28	31	31	28
18:52	28	31	31	28
18:54	28	31	31	28
18:56	28	31	31	28
18:58	28	31	31	28
19:00	28	31	31	28
19:10	28	31	31	28
19:20	28	31	31	28
19:30	28	31	31	28
19:40	28	31	31	28
19:50	28	31	31	28
20:00	28	31	31	28
20:10	28	31	31	28
20:20	28	31	31	28
20:30	28	31	31	28
20:40	28	31	31	28
20:50	28	31	31	28
21:00	28	31	31	28
21:10	28	31	31	28
21:20	28	31	31	28
21:30	28	31	31	28
21:40	28	31	31	28
21:50	28	31	31	28
22:00	28	31	31	28
22:10	28	31	31	28
22:20	28	31	31	28
22:30	28	31	31	28
22:40	28	31	31	28
22:50	28	31	31	28
23:00	28	31	31	28
23:10	28	31	31	28
23:20	28	31	31	28
23:30	28	31	31	28
23:40	28	31	31	28
23:50	28	31	31	28
