0:00	31	31	31	31
0:10	31	31	31	31
0:20	31	31	31	31
0:30	31	31	31	31
0:40	31	31	31	31
0:50	31	31	31	31
1:00	31	31	31	31
1:10	31	31	31	31
1:20	31	31	31	31
1:30	31	31	31	31
1:40	31	31	31	31
1:50	31	31	31	31
2:00	31	31	31	31
2:10	31	31	31	31
2:20	31	31	31	31
2:30	31	31	31	31
2:40	31	31	31	31
2:50	31	31	31	31
3:00	31	31	31	31
3:10	31	31	31	31
3:20	31	31	31	31
3:30	31	31	31	31
3:40	31	31	31	31
3:50	31	31	31	31
4:00	31	31	31	31
4:10	31	31	31	31
4:20	31	31	31	31
4:30	31	31	31	31
4:40	31	31	31	31
4:50	31	31	31	31
5:00	31	31	31	31
5:10	31	31	31	31
5:20	31	31	31	31
5:30	31	31	31	31
5:40	31	31	31	31
5:50	31	31	31	31
6:00	31	31	31	31
6:10	31	31	31	31
6:20	31	31	31	31
6:30	31	31	31	31
6:40	31	31	31	31
6:50	31	31	31	31
7:00	31	31	31	31
7:10	31	31	31	31
7:20	31	31	31	31
7:30	31	31	31	31
7:40	31	31	31	31
7:50	31	31	31	31
8:00	31	31	31	31
8:10	31	31	31	31
8:20	31	31	31	31
8:30	31	31	31	31
8:40	31	31	31	31
8:50	31	31	31	31
9:00	31	31	31	31
9:10	31	31	31	31
9:20	31	31	31	31
9:30	31	31	31	31
9:40	31	31	31	31
9:50	31	31	31	31
10:00	31	31	31	31
10:10	31	31	31	31
10:20	31	31	31	31
10:30	31	31	31	31
10:40	31	31	31	31
10:50	31	31	31	31
11:00	31	31	31	31
11:10	31	31	31	31
11:20	31	31	31	31
11:30	31	31	31	31
11:40	31	31	31	31
11:50	31	31	31	31
12:02	31	31	31	31
12:04	31	31	31	31
12:06	31	31	31	31
12:08	31	31	31	31
12:10	31	31	31	31
12:12	31	31	31	31
12:14	31	31	31	31
12:16	31	31	31	31
12:18	31	31	31	31
12:20	31	31	31	31
12:22	31	31	31	31
12:24	31	31	31	31
12:26	31	31	31	31
