0:00	33	33	33	33
0:10	33	33	33	33
0:20	33	33	33	33
0:30	33	33	33	33
0:40	33	33	33	33
0:50	33	33	33	33
1:00	33	33	33	33
1:10	33	33	33	33
1:20	33	33	33	33
1:30	33	33	33	33
1:40	33	33	33	33
1:50	33	33	33	33
2:00	33	33	33	33
2:10	33	33	33	33
2:20	33	33	33	33
2:30	33	33	33	33
2:40	33	33	33	33
2:50	33	33	33	33
3:00	33	33	33	33
3:10	33	33	33	33
3:20	33	33	33	33
3:30	33	33	33	33
3:40	33	33	33	33
3:50	33	33	33	33
4:00	33	33	33	33
4:10	33	33	33	33
4:20	33	33	33	33
4:30	33	33	33	33
4:40	33	33	33	33
4:50	33	33	33	33
5:00	33	33	33	33
5:10	33	33	33	33
5:20	33	33	33	33
5:30	33	33	33	33
5:40	33	33	33	33
5:50	33	33	33	33
6:00	33	33	33	33
6:10	33	33	33	33
6:20	33	33	33	33
6:30	33	33	33	33
6:40	33	33	33	33
6:50	33	33	33	33
7:00	33	33	33	33
7:10	33	33	33	33
7:20	33	33	33	33
7:30	33	33	33	33
7:40	33	33	33	33
7:50	33	33	33	33
8:00	33	33	33	33
8:10	33	33	33	33
8:20	33	33	33	33
8:30	33	33	33	33
8:40	33	33	33	33
8:50	33	33	33	33
9:00	33	33	33	33
9:10	33	33	33	33
9:20	33	33	33	33
9:30	33	33	33	33
9:40	33	33	33	33
9:50	33	33	33	33
10:00	33	33	33	33
10:10	33	33	33	33
10:20	33	33	33	33
10:30	33	33	33	33
10:40	33	33	33	33
10:50	33	33	33	33
11:00	33	33	33	33
11:10	33	33	33	33
11:20	33	33	33	33
11:30	33	33	33	33
11:40	33	33	33	33
11:50	33	33	33	33
12:02	33	33	33	33
12:04	33	33	33	33
12:06	33	33	33	33
12:08	33	33	33	33
12:10	33	33	33	33
12:12	33	33	33	33
12:14	33	33	33	33
12:16	33	33	33	33
12:18	33	33	33	33
12:20	33	33	33	33
12:22	33	33	33	33
12:24	33	33	33	33
12:26	33	33	33	33
12:28	33	33	33	33
12:30	33	33	33	33
12:33	33	33	33	33
12:34	33	33	33	33
12:36	33	33	33	33
12:38	33	33	33	33
12:40	33	33	33	33
12:42	33	33	33	33
12:44	33	33	33	33
12:46	33	33	33	33
12:48	33	33	33	33
12:50	33	33	33	33
12:52	33	33	33	33
12:54	33	33	33	33
12:56	33	33	33	33
12:58	33	33	33	33
13:00	33	33	33	33
13:02	33	33	33	33
13:04	33	33	33	33
13:06	33	33	33	33
13:08	33	33	33	33
13:10	33	33	33	33
13:12	33	33	33	33
13:14	33	33	33	33
13:16	33	33	33	33
13:18	33	33	33	33
13:20	33	33	33	33
13:22	33	33	33	33
13:24	33	33	33	33
13:26	33	33	33	33
13:28	33	33	33	33
13:30	33	33	33	33
13:33	33	33	33	33
13:34	33	33	33	33
13:36	33	33	33	33
13:38	33	33	33	33
13:40	33	33	33	33
13:42	33	33	33	33
13:44	33	33	33	33
13:46	33	33	33	33
13:48	33	33	33	33
13:50	33	33	33	33
13:52	33	33	33	33
13:54	33	33	33	33
13:56	33	33	33	33
13:58	33	33	33	33
14:00	33	33	33	33
14:02	33	33	33	33
14:04	33	33	33	33
14:06	33	33	33	33
14:08	33	33	33	33
14:10	33	33	33	33
14:12	33	33	33	33
14:14	33	33	33	33
14:16	33	33	33	33
14:18	33	33	33	33
14:20	33	33	33	33
14:22	33	33	33	33
14:24	33	33	33	33
14:26	33	33	33	33
14:28	33	33	33	33
14:30	33	33	33	33
14:33	33	33	33	33
14:34	33	33	33	33
14:36	33	33	33	33
14:38	33	33	33	33
14:40	33	33	33	33
14:42	33	33	33	33
14:44	33	33	33	33
14:46	33	33	33	33
14:48	33	33	33	33
14:50	33	33	33	33
14:52	33	33	33	33
14:54	33	33	33	33
14:56	33	33	33	33
14:58	33	33	33	33
15:00	33	33	33	33
15:10	33	33	33	33
15:15	33	33	33	33
15:20	33	33	33	33
15:25	33	33	33	33
15:30	33	33	33	33
15:35	33	33	33	33
15:40	33	33	33	33
15:45	33	33	33	33
15:50	33	33	33	33
16:00	33	33	33	33
16:10	33	33	33	33
16:15	33	33	33	33
16:20	33	33	33	33
16:25	33	33	33	33
16:30	33	33	33	33
16:35	33	33	33	33
16:40	33	33	33	33
16:45	33	33	33	33
16:50	33	33	33	33
17:00	33	33	33	33
17:10	33	33	33	33
17:15	33	33	33	33
17:20	33	33	33	33
17:25	33	33	33	33
17:30	33	33	33	33
17:35	33	33	33	33
17:40	33	33	33	33
17:45	33	33	33	33
17:50	33	33	33	33
18:00	33	33	33	33
18:02	33	33	33	33
18:04	33	33	33	33
18:06	33	33	33	33
