0:00	32	32	32	32
0:10	32	32	32	32
0:20	32	32	32	32
0:30	32	32	32	32
0:40	32	32	32	32
0:50	32	32	32	32
1:00	32	32	32	32
1:10	32	32	32	32
1:20	32	32	32	32
1:30	32	32	32	32
1:40	32	32	32	32
1:50	32	32	32	32
2:00	32	32	32	32
2:10	32	32	32	32
2:20	32	32	32	32
2:30	32	32	32	32
2:40	32	32	32	32
2:50	32	32	32	32
3:00	32	32	32	32
3:10	32	32	32	32
3:20	32	32	32	32
3:30	32	32	32	32
3:40	32	32	32	32
3:50	32	32	32	32
4:00	32	32	32	32
4:10	32	32	32	32
4:20	32	32	32	32
4:30	32	32	32	32
4:40	32	32	32	32
4:50	32	32	32	32
5:00	32	32	32	32
5:10	32	32	32	32
5:20	32	32	32	32
5:30	32	32	32	32
5:40	32	32	32	32
5:50	32	32	32	32
6:00	32	32	32	32
6:10	32	32	32	32
6:20	32	32	32	32
6:30	32	32	32	32
6:40	32	32	32	32
6:50	32	32	32	32
7:00	32	32	32	32
7:10	32	32	32	32
7:20	32	32	32	32
7:30	32	32	32	32
7:40	32	32	32	32
7:50	32	32	32	32
8:00	32	32	32	32
8:10	32	32	32	32
8:20	32	32	32	32
8:30	32	32	32	32
8:40	32	32	32	32
8:50	32	32	32	32
9:00	32	32	32	32
9:10	32	32	32	32
9:20	32	32	32	32
9:30	32	32	32	32
9:40	32	32	32	32
9:50	32	32	32	32
10:00	32	32	32	32
10:10	32	32	32	32
10:20	32	32	32	32
10:30	32	32	32	32
10:40	32	32	32	32
10:50	32	32	32	32
11:00	32	32	32	32
11:10	32	32	32	32
11:20	32	32	32	32
11:30	32	32	32	32
11:40	32	32	32	32
11:50	32	32	32	32
12:02	32	32	32	32
12:04	32	32	32	32
12:06	32	32	32	32
12:08	32	32	32	32
12:10	32	32	32	32
12:12	32	32	32	32
12:14	32	32	32	32
12:16	32	32	32	32
12:18	32	32	32	32
12:20	32	32	32	32
12:22	32	32	32	32
12:24	32	32	32	32
12:26	32	32	32	32
12:28	32	32	32	32
12:30	32	32	32	32
12:32	32	32	32	32
12:34	32	32	32	32
12:36	32	32	32	32
12:38	32	32	32	32
12:40	32	32	32	32
12:42	32	32	32	32
12:44	32	32	32	32
12:46	32	32	32	32
12:48	32	32	32	32
12:50	32	32	32	32
12:52	32	32	32	32
12:54	32	32	32	32
12:56	32	32	32	32
12:58	32	32	32	32
13:00	32	32	32	32
13:02	32	32	32	32
13:04	32	32	32	32
13:06	32	32	32	32
13:08	32	32	32	32
13:10	32	32	32	32
13:12	32	32	32	32
13:14	32	32	32	32
13:16	32	32	32	32
13:18	32	32	32	32
13:20	32	32	32	32
13:22	32	32	32	32
13:24	32	32	32	32
13:26	32	32	32	32
13:28	32	32	32	32
13:30	32	32	32	32
13:32	32	32	32	32
13:34	32	32	32	32
13:36	32	32	32	32
13:38	32	32	32	32
13:40	32	32	32	32
13:42	32	32	32	32
13:44	32	32	32	32
13:46	32	32	32	32
13:48	32	32	32	32
13:50	32	32	32	32
13:52	32	32	32	32
13:54	32	32	32	32
13:56	32	32	32	32
13:58	32	32	32	32
14:00	32	32	32	32
14:02	32	32	32	32
14:04	32	32	32	32
14:06	32	32	32	32
14:08	32	32	32	32
14:10	32	32	32	32
14:12	32	32	32	32
14:14	32	32	32	32
14:16	32	32	32	32
14:18	32	32	32	32
14:20	32	32	32	32
14:22	32	32	32	32
14:24	32	32	32	32
14:26	32	32	32	32
14:28	32	32	32	32
14:30	32	32	32	32
14:32	32	32	32	32
14:34	32	32	32	32
14:36	32	32	32	32
14:38	32	32	32	32
14:40	32	32	32	32
14:42	32	32	32	32
14:44	32	32	32	32
14:46	32	32	32	32
14:48	32	32	32	32
14:50	32	32	32	32
14:52	32	32	32	32
14:54	32	32	32	32
14:56	32	32	32	32
14:58	32	32	32	32
15:00	32	32	32	32
15:10	32	32	32	32
15:15	32	32	32	32
15:20	32	32	32	32
15:25	32	32	32	32
15:30	32	32	32	32
15:35	32	32	32	32
15:40	32	32	32	32
15:45	32	32	32	32
15:50	32	32	32	32
16:00	32	32	32	32
16:10	32	32	32	32
16:15	32	32	32	32
16:20	32	32	32	32
16:25	32	32	32	32
16:30	32	32	32	32
16:35	32	32	32	32
16:40	32	32	32	32
16:45	32	32	32	32
16:50	32	32	32	32
17:00	32	32	32	32
17:10	32	32	32	32
17:15	32	32	32	32
17:20	32	32	32	32
