Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
08.12.22;23:02:52;1;0;0.0899;0.0748;0.0855;0.0806;0.0992;0.0953;0.1075;0.1090;0.1246;0.1051;0.1046;0.0816;0.2463;0.2136;0.2449;0.2346;0.2859;0.2610;0.3148;0.3055;0.3529;0.3050;0.2947;0.2317;0.635;0.650;0.651;0.656;0.653;0.635;0.658;0.643;0.647;0.655;0.645;0.648;
08.12.22;23:04:07;2;0;0.1237;0.0885;0.1036;0.0826;0.0973;0.0171;0.0034;0.0044;0.1100;0.1017;0.0630;0.0758;0.3529;0.2532;0.3275;0.2630;0.2801;0.0464;0.0068;0.0088;0.3089;0.2893;0.1691;0.2165;0.650;0.651;0.684;0.686;0.653;0.632;0.000;0.000;0.644;0.649;0.627;0.650;
