Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
06.12.22;23:04:40;1;0;0.1593;0.1457;0.1549;0.1696;0.1457;0.1271;0.1574;0.1476;0.1447;0.1193;0.1642;0.1681;0.1877;0.1755;0.1764;0.1989;0.1799;0.1559;0.1779;0.1613;0.1500;0.1266;0.1818;0.1887;0.151;0.170;0.122;0.147;0.190;0.185;0.115;0.085;0.036;0.058;0.097;0.109;
